endTime,artistName,trackName,msPlayed
2021-03-06 06:58,BTS,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],205019
2021-03-06 07:02,BTS,Inner Child,233265
2021-03-06 07:11,RADWIMPS,Sparkle - movie ver.,537653
2021-03-06 07:14,BTS World,Flying (Taehyung Theme) [BTS World Original Soundtrack],216086
2021-03-06 07:18,BTS,Blue & Grey,254950
2021-03-06 07:22,BTS,Inner Child,233265
2021-03-06 07:26,RADWIMPS,Theme of Mitsuha,246146
2021-03-06 07:30,RADWIMPS,Katawaredoki,170026
2021-03-06 07:33,RADWIMPS,Nandemonaiya - movie edit.,196906
2021-03-06 07:37,BTS,Inner Child,233265
2021-03-06 07:40,BTS,Intro: Singularity,196998
2021-03-06 07:44,BTS,Stigma,216063
2021-03-06 07:48,V,It's Definitely You,230693
2021-03-06 07:52,BTS,Blue & Grey,254950
2021-03-06 07:53,RADWIMPS,First view of tokyo,79800
2021-03-06 07:56,RADWIMPS,Dream lantern,131666
2021-03-06 07:58,RADWIMPS,Unusual changes of two,156746
2021-03-06 08:02,BTS,Inner Child,233265
2021-03-06 08:04,BTS,Friends,90157
2021-03-06 14:31,BTS,Blue & Grey,7807
2021-03-06 14:35,BTS,Blue & Grey,248376
2021-03-06 14:40,Taylor Swift,champagne problems,244000
2021-03-06 14:43,Norah Jones,December,185680
2021-03-06 14:46,V,Sweet Night,214258
2021-03-06 14:50,She & Him,The Coldest Night of the Year,214160
2021-03-06 14:54,Def Leppard,We All Need Christmas,237099
2021-03-06 14:58,BTS,Inner Child,233265
2021-03-06 15:04,BTS,Crystal Snow,323360
2021-03-06 15:07,TAEYEON,겨울나무 I’m all ears,215101
2021-03-06 15:10,BTS,Intro: Singularity,196998
2021-03-06 15:15,JONGHYUN,Our Season,243748
2021-03-06 15:31,Ella Fitzgerald,Mood Indigo,164890
2021-03-06 15:35,BTS,Stigma,216063
2021-03-06 15:44,Boyz II Men,Cold December Nights,180666
2021-03-06 15:48,BTS,Inner Child,233265
2021-03-06 15:54,Florence + The Machine,"How Big, How Blue, How Beautiful",334817
2021-03-06 15:58,Conan Gray,Idle Town,237920
2021-03-06 16:01,The Beatles,Here Comes The Sun - Remastered 2009,185733
2021-03-06 16:07,Lauv,I Like Me Better,197216
2021-03-06 16:16,Lauv,Paris in the Rain,232468
2021-03-06 16:19,Lauv,Comfortable,164853
2021-03-07 05:27,Lauv,Paranoid,73995
2021-03-07 05:29,Lauv,Paranoid,118529
2021-03-07 05:33,Lauv,The Other,189200
2021-03-07 05:37,Lauv,Reforget,231515
2021-03-07 05:40,Lauv,The Story Never Ends,228838
2021-03-07 05:44,Lauv,Enemies,194651
2021-03-07 05:48,Lauv,Come Back Home,231617
2021-03-07 05:50,Lauv,Question,162101
2021-03-07 05:54,V,Sweet Night,214229
2021-03-07 05:57,Conan Gray,The King,174299
2021-03-07 06:01,BTS,Inner Child,233077
2021-03-07 06:04,BTS,Singularity,196875
2021-03-07 06:07,Patricia Lalor,Sleep Talk,190961
2021-03-07 06:11,V,Sweet Night,214032
2021-03-07 06:15,BTS,Inner Child,233232
2021-03-07 06:18,BTS,Stigma,215967
2021-03-07 08:44,Bazzi,Young & Alive,98528
2021-03-07 08:48,BTS,Inner Child,233110
2021-03-07 09:14,RADWIMPS,Sparkle - movie ver.,476907
2021-03-07 09:15,RADWIMPS,Sparkle - movie ver.,60715
2021-03-07 09:19,TK from Ling tosite sigure,unravel,239931
2021-03-07 09:19,BTS,Inner Child,939
2021-03-07 09:23,BTS,Outro : Ego,195952
2021-03-07 15:06,Taylor Swift,The Man,91595
2021-03-07 15:09,The Black Skirts,Till The End of Time,26667
2021-03-07 15:10,JANNABI,AlokDalok,64992
2021-03-07 15:13,JANNABI,May I Laugh,15456
2021-03-07 15:15,Every Single Day,Non-fiction,138517
2021-03-07 15:16,K.Will,Only You,62710
2021-03-07 15:17,Franchie Hen,Why Did You Come Now,17078
2021-03-07 15:17,SANDEUL,Lonesome Diary,49645
2021-03-07 15:19,Red Velvet,Future,89131
2021-03-07 15:20,Kim Feel,Hallelujah,30054
2021-03-07 15:20,LEE SUHYUN,In Your Time,25800
2021-03-07 15:23,CHEEZE,Little by little,87030
2021-03-07 15:23,M.C the Max,Wind Beneath Your Wings,23403
2021-03-07 15:25,HEIZE,Lyricist,22699
2021-03-07 15:25,SG Wannabe,By My Side,23617
2021-03-07 15:26,Janet Suhh,In Silence,3040
2021-03-07 15:26,Funny J,Song for Election,19227
2021-03-07 15:26,Janet Suhh,I'm Your Psycho,34955
2021-03-07 15:27,Janet Suhh,Sketch Book (It's Okay to Not Be Okay Opening Title),15904
2021-03-07 15:27,GA EUN,Got You,27979
2021-03-07 15:28,Kim Ki Won,Your Day (feat. Kim Bom),8521
2021-03-07 15:29,HEIZE,You're Cold,16683
2021-03-07 15:29,John Park,Foolish Love 이상한 사람,39723
2021-03-07 15:29,O.WHEN,Loser,11776
2021-03-07 15:30,Motte,You Are My Vitamin,10112
2021-03-07 15:30,Onestar,You Are As Pretty As A Flower 꽃처럼 예쁜 그대,11691
2021-03-07 15:30,SOYOU,Good To Be With You 괜찮나요,17611
2021-03-07 15:31,Kim Na Young,At that time 그 무렵,11285
2021-03-07 15:31,Punch,Like a heroine in the movie 영화 속에 나오는 주인공처럼,22859
2021-03-07 15:31,Kim Feel,When Winter Comes 겨울이 오면,25877
2021-03-07 15:32,HEIZE,Destiny Tells Me 운명이 내게 말해요,16651
2021-03-07 15:32,GA EUN,I'll Be With You,20278
2021-03-07 15:33,Kim Yeonji,Mom 내 맘,20054
2021-03-07 15:35,Kim Yeonji,The First Noel,94112
2021-03-07 15:36,CHANYEOL,Stay With Me,47670
2021-03-07 15:40,Crush,Beautiful,227573
2021-03-07 15:40,Lasse Lindh,Hush,2870
2021-03-07 15:44,Midnight Youth,Golden Love,215776
2021-03-07 15:48,Cold Cherry,Growing Pains (성장통) (드라마 상속자들 继承者们 The Heirs OST) - Growing Pain 2's Original Ver.,218187
2021-03-07 15:49,Lee Min Ho,Always,2293
2021-03-07 15:49,Every Single Day,Non-fiction,36315
2021-03-07 15:50,T-Max,Opening Title (from 파라다이스) - Intro,21849
2021-03-07 15:50,SS501,내 머리가 나빠서,9931
2021-03-07 15:50,Someday,알고있나요,19424
2021-03-07 15:51,SHINee,Stand By Me,25691
2021-03-07 15:51,Ashily,Lucky,31317
2021-03-07 15:52,김유경,별빛눈물,11824
2021-03-07 15:52,서진영,조금은,31429
2021-03-07 15:53,이정식,I Know (Saxophone Instrument),13920
2021-03-07 15:53,나무자전거,One More Time,23798
2021-03-07 15:53,오준성,Blue Flower - Instrumental,11776
2021-03-07 15:53,오준성,Dance with me - Instrumental,5608
2021-03-07 15:54,T-Max,Opening Title (from 파라다이스) - Intro,1877
2021-03-07 15:54,오준성,So sad - Instrumental,24117
2021-03-07 15:55,T-Max,파라다이스 (꽃보다 남자OST 메인 테마),67067
2021-03-07 15:56,Lim Jae Bum,The Love,6075
2021-03-07 15:56,Kim Bo Kyung,Suddenly,14693
2021-03-07 15:56,JONGHYUN,So Goodbye,39222
2021-03-07 15:56,Apple Mango,"I Love You, I Want You, I Need You",9999
2021-03-07 15:57,Hunter,I Wanna Be Your Man,11511
2021-03-07 15:57,RAINBOW,You And I,28059
2021-03-07 15:57,Apple Mango,Love Is Over,18864
2021-03-07 15:58,Oh Joon Sung,Sad Run,5723
2021-03-07 15:58,Oh Joon Sung,The Fire Of Love,26139
2021-03-07 15:58,Oh Joon Sung,City Hunter - Instrumental,9967
2021-03-08 04:39,Park Gyuri,Always Look At You,33462
2021-03-08 04:45,BTS,Tomorrow,261578
2021-03-09 01:04,BTS,My Time,31712
2021-03-09 01:09,Every Single Day,Non-fiction,263936
2021-03-09 01:13,BTS,Blue & Grey,254918
2021-03-09 01:17,K.Will,Only You,199777
2021-03-09 01:20,V,Sweet Night,214246
2021-03-09 01:24,Franchie Hen,Why Did You Come Now,235526
2021-03-09 01:28,SANDEUL,Lonesome Diary,238011
2021-03-09 01:32,BTS,Singularity,196955
2021-03-09 01:35,Red Velvet,Future,215792
2021-03-09 01:40,LEE SUHYUN,In Your Time,268230
2021-03-09 01:44,CHEEZE,Little by little,266134
2021-03-09 01:48,Elaine,Wake Up,253947
2021-03-09 01:52,Gummy,You Are My Everything,309
2021-03-09 01:52,DAVICHI,This Love,225179
2021-03-09 01:57,XIA,How Can I Love You,260086
2021-03-09 02:12,Yoon Mirae,ALWAYS,169040
2021-03-09 02:17,Sam Kim,Breath,253056
2021-03-09 02:20,Janet Suhh,I'm Your Psycho,189372
2021-03-09 02:24,BTS,Inner Child,233062
2021-03-09 02:44,Janet Suhh,In Silence,195888
2021-03-09 02:48,CHUNG HA,Gotta Go,221734
2021-03-09 15:11,Elton John,Your Song,60353
2021-03-09 15:12,ABBA,Dancing Queen,51187
2021-03-12 05:05,ABBA,Dancing Queen,230389
2021-03-12 05:07,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)",161147
2021-03-12 05:09,The Nolans,I'm in the Mood for Dancing,88332
2021-03-12 06:11,Don McLean,Vincent,44192
2021-03-12 06:15,EXO,Heaven,230243
2021-03-12 06:17,EXO,White Noise,9681
2021-03-12 06:21,JONGHYUN,So Goodbye,250128
2021-03-12 06:51,V,It's Definitely You,79611
2021-03-12 06:53,V,It's Definitely You,150171
2021-03-12 06:58,BTS,Blue & Grey,254795
2021-03-12 07:02,BTS,Inner Child,233152
2021-03-12 07:06,Hyolyn,Our Tears,263350
2021-03-12 07:10,SHINee,Stand By Me,246944
2021-03-12 07:14,BTS,Intro: Singularity,196843
2021-03-12 07:18,Ashily,Lucky,239798
2021-03-12 07:22,나무자전거,One More Time,263611
2021-03-12 07:24,오준성,So sad - Instrumental,124960
2021-03-12 07:29,T-Max,파라다이스 (꽃보다 남자OST 메인 테마),265728
2021-03-12 07:33,BTS,Blue & Grey,254709
2021-03-12 07:37,BTS,Inner Child,233068
2021-03-12 07:40,BTS,Singularity,196912
2021-03-12 07:44,V,Sweet Night,214198
2021-03-12 07:58,Every Single Day,Non-fiction,264011
2021-03-12 15:36,BTS,Blue & Grey,29312
2021-03-12 15:39,V,Sweet Night,214112
2021-03-12 15:43,V,Sweet Night Instrumental,214235
2021-03-14 01:57,Kim Jong Wan,Gravity,188843
2021-03-14 02:01,Kim Jong Wan,Gravity,188955
2021-03-14 02:11,Lyn,My Destiny,231791
2021-03-14 02:11,Lilly Mandover,Auditory Hallucination,843
2021-03-14 02:15,Roy Kim,Pinocchio,213157
2021-03-14 04:21,Henry,It's You,133446
2021-03-14 04:24,Kim Jong Wan,Gravity,188923
2021-03-14 04:28,Lyn,My Destiny,231669
2021-03-14 04:32,Roy Kim,Pinocchio,213306
2021-03-14 04:36,Henry,It's You,231691
2021-03-14 04:39,BTS,Intro: Singularity,196864
2021-03-15 15:01,BTS,Stigma,29045
2021-03-15 15:15,BTS,Stigma,549
2021-03-15 15:20,RADWIMPS,Zenzenzense - movie ver.,285808
2021-03-15 15:24,BTS,Inner Child,233117
2021-03-15 15:28,BTS,Stigma,216027
2021-03-15 15:37,RADWIMPS,Nandemonaiya - movie ver.,344026
2021-03-15 15:40,BTS,Intro: Singularity,196939
2021-03-15 15:44,BTS,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],204969
2021-03-15 15:47,BTS,Inner Child,233078
2021-03-15 15:56,RADWIMPS,Sparkle - movie ver.,537547
2021-03-15 16:00,BTS World,Flying (Taehyung Theme) [BTS World Original Soundtrack],216059
2021-03-15 16:04,BTS,Blue & Grey,254854
2021-03-16 07:59,BTS,Inner Child,288
2021-03-16 08:03,j-hope,P.O.P (Piece Of Peace) Pt. 1,180960
2021-03-16 08:08,IU,eight(Prod.&Feat. SUGA of BTS),992
2021-03-16 08:08,BTS,Magic Shop,275696
2021-03-16 08:11,IU,Bad Day,232720
2021-03-16 08:16,CHUNG HA,Gotta Go,221739
2021-03-16 08:17,BTS World,Flying (Taehyung Theme) [BTS World Original Soundtrack],0
2021-03-16 08:22,RADWIMPS,Zenzenzense - movie ver.,285675
2021-03-16 08:26,BTS,Inner Child,233024
2021-03-16 08:30,BTS,Stigma,216043
2021-03-16 09:21,BTS,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],0
2021-03-16 09:30,BTS,Inner Child,233226
2021-03-16 09:39,RADWIMPS,Sparkle - movie ver.,537561
2021-03-16 17:47,BTS,Blue & Grey,254950
2021-03-16 17:51,Gabrielle Aplin,Start of Time,239855
2021-03-16 17:52,Axel Flóvent,Silently,56968
2021-03-16 17:55,BTS,Singularity,196998
2021-03-16 17:56,Sleeping At Last,Lullaby,32648
2021-03-16 17:56,jeremy messersmith,Ghost,12863
2021-03-16 17:56,Secret Nation,Oceans Apart,2270
2021-03-16 17:57,BTS,Intro: Singularity,1763
2021-03-16 17:57,November Lights,Talk,29213
2021-03-16 18:00,V,Sweet Night,214258
2021-03-16 18:02,Joel Adams,Please Don't Go,128563
2021-03-17 01:12,Joel Adams,Please Don't Go,11216
2021-03-17 01:12,BTS World,Flying (Taehyung Theme) [BTS World Original Soundtrack],28960
2021-03-17 01:15,Alice Kristiansen,Moon and Back,183787
2021-03-17 01:19,V,Sweet Night,213979
2021-03-17 01:23,BTS,Blue & Grey,254731
2021-03-17 01:27,Gabrielle Aplin,Start of Time,239659
2021-03-17 01:31,BTS,Inner Child,233206
2021-03-17 01:35,V,Sweet Night,214187
2021-03-17 01:39,BTS,Blue & Grey,254704
2021-03-17 01:43,Secret Nation,Oceans Apart,206523
2021-03-17 01:46,V,Sweet Night,214125
2021-03-17 01:51,BTS,Blue & Grey,254836
2021-03-17 01:54,BTS,Inner Child,233217
2021-03-17 01:58,Joel Adams,Please Don't Go,209867
2021-03-17 02:02,V,Sweet Night Instrumental,5985
2021-03-17 02:02,V,Sweet Night,214165
2021-03-17 02:05,BTS,Intro: Singularity,196877
2021-03-17 02:09,Susie Suh,Here with Me,238646
2021-03-17 02:14,BTS,Blue & Grey,254859
2021-03-17 02:17,BTS,Stigma,215972
2021-03-17 02:21,BTS,Inner Child,233008
2021-03-17 02:25,Cinders,Found,251211
2021-03-17 02:29,V,Sweet Night,214187
2021-03-17 02:33,BTS,Blue & Grey,254933
2021-03-17 02:37,BTS,Inner Child,233238
2021-03-17 02:41,WILDES,Bare,241995
2021-03-17 02:41,V,Sweet Night,533
2021-03-17 02:45,BTS,Singularity,196811
2021-03-17 02:49,BTS,Stigma,215898
2021-03-17 02:54,Axel Flóvent,Silently,254069
2021-03-17 02:56,Sleeping At Last,Lullaby,118581
2021-03-17 02:58,V,Sweet Night,100009
2021-03-17 05:33,Joel Adams,Please Don't Go,81990
2021-03-17 05:38,BTS,Blue & Grey,254950
2021-03-17 05:41,BTS,Inner Child,233265
2021-03-17 05:45,BTS,Stigma,216063
2021-03-17 05:48,BTS,Intro: Singularity,196998
2021-03-17 05:52,V,Sweet Night,214258
2021-03-17 05:55,Joel Adams,Please Don't Go,14043
2021-03-17 05:55,BTS,Singularity,196998
2021-03-17 06:00,V,Sweet Night Instrumental,214258
2021-03-17 06:04,BTS,Stigma,216039
2021-03-17 06:07,V,Sweet Night,214258
2021-03-17 06:11,Susie Suh,Here with Me,238971
2021-03-17 06:12,K.Will,Beautiful Moment,14871
2021-03-17 06:12,Secret Nation,Oceans Apart,16542
2021-03-17 06:13,DAVICHI,Please Don't Cry,22844
2021-03-17 06:13,K.Will,Beautiful Moment,3063
2021-03-17 06:13,Cold Cherry,Growing Pains (성장통) (드라마 상속자들 继承者们 The Heirs OST) - Growing Pain 2's Original Ver.,14743
2021-03-17 06:14,Cold Cherry,Growing Pains,33364
2021-03-17 06:14,Cold Cherry,너와 난 무슨 사이였을까,5377
2021-03-17 06:14,Nam Hye Seung,Secret that I can’t tell,2956
2021-03-17 06:14,Cold Cherry,한 사람을 잊는다는 건 - Instrumental,1460
2021-03-17 06:17,TIFFANY,Only One,200097
2021-03-17 06:21,EZ Kim,Scattered,241256
2021-03-17 06:25,Cold Cherry,집착의 보고서,204801
2021-03-17 06:29,Cold Cherry,착하지 않아서,239713
2021-03-17 06:33,Every Single Day,에코,241792
2021-03-17 06:36,Cold Cherry,"If Not Now, When",204874
2021-03-17 06:40,Cold Cherry,이제 그만,213434
2021-03-17 06:44,Cold Cherry,Caller ID Restriction,245297
2021-03-17 06:48,Glenn S. Lemen,Fox Rain From My Girlfriend Is A Gumiho,248215
2021-03-17 06:49,Cold Cherry,Love Song,2560
2021-03-17 06:49,Cold Cherry,Love Song,16769
2021-03-17 06:49,Suzy,I Love You Boy,19001
2021-03-17 06:50,Cold Cherry,Love Song,3970
2021-03-17 06:50,V,Sweet Night,30000
2021-03-17 06:51,Cold Cherry,Growing Pains (성장통) (드라마 상속자들 继承者们 The Heirs OST) - Growing Pain 2's Original Ver.,31893
2021-03-17 06:52,Cold Cherry,Growing Pains,45280
2021-03-17 06:53,Cold Cherry,Growing Pains,10998
2021-03-17 06:54,Cold Cherry,Growing Pains (성장통) (드라마 상속자들 继承者们 The Heirs OST) - Growing Pain 2's Original Ver.,3670
2021-03-17 06:56,Lee Min Ho,The Days,18475
2021-03-17 07:02,RADWIMPS,Kaiko,362166
2021-03-17 07:02,Giveon,Heartbreak Anniversary,18272
2021-03-17 07:05,Dhanith Sri,Niwalanna Ma,189963
2021-03-17 07:06,Astrid S,It's Ok If You Forget Me,22059
2021-03-17 07:06,CHUNG HA,At the end,17846
2021-03-17 07:10,Monday Kiz,Another Day,28693
2021-03-17 07:10,TAEYEON,All about you,209323
2021-03-17 07:11,Yang Da Il,Only You,30102
2021-03-17 07:11,10cm,Lean on me,31158
2021-03-17 07:12,Red Velvet,See the stars,16608
2021-03-17 07:13,BEN,Can you hear me?,30774
2021-03-17 07:13,Ha Yea Song,Say Goodbye,32886
2021-03-17 07:14,TAEYONG,Love Deluna,12950
2021-03-17 07:14,Monday Kiz,Another Day,1718
2021-03-18 05:54,Sufjan Stevens,Visions of Gideon,247804
2021-03-18 05:57,S+C+A+R+R,"You're the One - From ""I Lost My Body""",167974
2021-03-18 06:01,Sufjan Stevens,Mystery of Love,248960
2021-03-18 06:06,Sufjan Stevens,The Only Thing,284120
2021-03-18 06:10,Sufjan Stevens,Mystery of Love,248960
2021-03-18 06:14,Fleet Foxes,"If You Need To, Keep Time on Me",210506
2021-03-18 06:15,Sufjan Stevens,Death with Dignity,102570
2021-03-18 06:58,Sufjan Stevens,Death with Dignity,136921
2021-03-18 07:01,Moses Sumney,Make Out in My Car - Sufjan Stevens Version,166860
2021-03-18 07:06,Claude Debussy,Rêverie,233400
2021-03-18 07:08,Sufjan Stevens,To Be Alone With You,168021
2021-03-18 07:14,Sufjan Stevens,Chicago,364601
2021-03-18 07:20,Sufjan Stevens,Should Have Known Better,307697
2021-03-18 07:24,Andrew Bird,Roma Fade,238872
2021-03-18 07:26,Sufjan Stevens,Futile Devices (Doveman Remix),135443
2021-03-18 07:30,Sufjan Stevens,Fourth of July,279316
2021-03-18 07:35,Sufjan Stevens,Death with Dignity,239492
2021-03-18 07:38,Iron & Wine,Time After Time,170203
2021-03-18 07:42,Phoebe Bridgers,Friday I’m In Love - Recorded at Spotify Studios NYC,220812
2021-03-18 07:46,Patrick Watson,Sit Down Beside Me,272464
2021-03-18 07:49,Sharon Van Etten,The End of the World,178640
2021-03-18 07:53,Sufjan Stevens,Visions of Gideon,247804
2021-03-18 07:57,Fleet Foxes,"If You Need To, Keep Time on Me",210506
2021-03-18 07:59,Whitney,FTA,147585
2021-03-18 08:02,Phoebe Bridgers,Punisher,189615
2021-03-18 08:05,Lucy Dacus,La Vie En Rose,170504
2021-03-18 08:11,Sufjan Stevens,Chicago,364601
2021-03-18 08:13,Sufjan Stevens,Chicago,75734
2021-03-19 10:25,Novo Amor,Alps,194160
2021-03-19 10:29,BTS,Inner Child,233265
2021-03-19 10:32,V,Sweet Night,214258
2021-03-19 10:36,V,Sweet Night Instrumental,214258
2021-03-19 10:39,Joel Adams,Please Don't Go,210559
2021-03-19 10:44,BTS,Blue & Grey,254950
2021-03-19 10:47,BTS,Stigma,216063
2021-03-19 10:51,V,Sweet Night,214258
2021-03-19 10:55,jeremy messersmith,Ghost,269817
2021-03-19 11:00,Cinders,Found,251316
2021-03-19 11:04,WILDES,Bare,242046
2021-03-19 11:07,BTS,Intro: Singularity,196998
2021-03-19 11:10,Handsome Ghost,Lions,199693
2021-03-19 11:14,BTS,Singularity,196998
2021-03-19 11:18,November Lights,Talk,239571
2021-03-19 11:21,BTS,Stigma,216063
2021-03-19 12:39,Fleurie,Chasing All the Stars,52884
2021-03-19 12:44,JeHwi,Dear Moon,298609
2021-03-19 12:49,JANNABI,November Rain,258000
2021-03-19 12:52,JANNABI,A thought on an autumn night,187000
2021-03-19 12:53,Sung Si Kyung,"오, 사랑",62190
2021-03-19 12:53,Sung Si Kyung,"오, 사랑",6703
2021-03-19 12:53,JANNABI,Sweet memories,18882
2021-03-19 12:54,JANNABI,Sweet memories,50071
2021-03-19 13:24,TAEYEON,All about you,3734
2021-03-19 13:29,JANNABI,Take My Hand,223968
2021-03-19 13:30,Roy Kim,The Hardest Part,71198
2021-03-19 13:31,Roy Kim,Pinocchio,36443
2021-03-19 13:32,Roy Kim,HEAVEN,60459
2021-03-19 13:33,Roy Kim,You Belong To My World,67259
2021-03-19 13:33,Henry,It's You,18314
2021-03-19 13:34,Eddy Kim,When A Long Night Comes,31835
2021-03-19 13:38,SAya,Happy End,227312
2021-03-19 13:49,Rothy,Rainbow,1355
2021-03-19 13:49,The Black Skirts,SOMEDAY,245013
2021-03-19 13:54,The Black Skirts,EVERYTHING,292838
2021-03-19 13:54,The Black Skirts,Who Do You Love,22246
2021-03-19 13:58,Taylor Swift,Lover,221237
2021-03-19 15:00,Lauv,Who (feat. BTS),23622
2021-03-19 15:03,Lauv,Who (feat. BTS),156230
2021-03-19 15:06,The Script,"Never Seen Anything ""Quite Like You"" - Acoustic",228033
2021-03-19 15:07,Sleeping With Sirens,November,18917
2021-03-19 15:10,One Direction,Little Things,219008
2021-03-19 15:14,Ariana Grande,Stuck with U (with Justin Bieber),228352
2021-03-19 15:19,Before You Exit,Clouds,271814
2021-03-19 15:50,Louis Tomlinson,Two of Us,217680
2021-03-19 15:53,Zara Larsson,WOW,178950
2021-03-19 15:57,Troye Sivan,Strawberries & Cigarettes,201499
2021-03-19 16:00,FINNEAS,What They'll Say About Us,187579
2021-03-19 16:03,Conan Gray,Heather,197888
2021-03-19 16:07,Taylor Swift,champagne problems,243952
2021-03-19 16:12,LANY,Malibu Nights,286799
2021-03-19 16:14,Sleeping At Last,Lullaby,118672
2021-03-19 16:17,Joel Adams,Please Don't Go,209973
2021-03-19 16:21,One Direction,No Control,199493
